year,site,patch,quad,benthic_category,percent_cover
2019,2,4,W17,millepora,0
2019,2,4,W17,sand,20
2019,2,4,W17,macroalgae,40
2019,2,4,W18,coral,0
2019,2,4,W18,millepora,0
2019,2,4,W18,ctb,8
2019,2,4,W18,macroalgae,36
2019,2,4,W18,sand,56
2019,2,4,W19,macroalgae,0
2019,2,4,W19,millepora,0
2019,2,4,W19,ctb,4
2019,2,4,W19,coral,0
2019,2,4,W19,sand,96
2019,2,4,W20,coral,0
2019,2,4,W20,ctb,0
2019,2,4,W20,millepora,0
2019,2,4,W20,sand,100
2019,2,4,W20,macroalgae,0
2019,2,5,E11,sand,20
2019,2,5,E11,macroalgae,64
2019,2,5,E11,millepora,0
2019,2,5,E11,coral,0
2019,2,5,E11,ctb,16
2019,2,5,E12,coral,0
2019,2,5,E12,macroalgae,88
2019,2,5,E12,ctb,0
2019,2,5,E12,sand,12
2019,2,5,E12,millepora,0
2019,2,5,E13,millepora,0
2019,2,5,E13,macroalgae,96
2019,2,5,E13,coral,0
2019,2,5,E13,ctb,4
2019,2,5,E13,sand,0
2019,2,5,E14,macroalgae,100
2019,2,5,E14,sand,0
2019,2,5,E14,coral,0
2019,2,5,E14,millepora,0
2019,2,5,E14,ctb,0
2019,2,5,E15,millepora,0
2019,2,5,E15,macroalgae,100
2019,2,5,E15,ctb,0
2019,2,5,E15,sand,0
2019,2,5,E15,coral,0
2019,2,5,N10,millepora,0
2019,2,5,N10,sand,0
2019,2,5,N10,coral,0
2019,2,5,N10,macroalgae,28
2019,2,5,N10,ctb,72
2019,2,5,N6,macroalgae,0
2019,2,5,N6,ctb,0
2019,2,5,N6,coral,0
2019,2,5,N6,sand,100
2019,2,5,N6,millepora,0
2019,2,5,N7,ctb,0
2019,2,5,N7,coral,0
2019,2,5,N7,sand,84
2019,2,5,N7,macroalgae,16
2019,2,5,N7,millepora,0
2019,2,5,N8,ctb,0
2019,2,5,N8,sand,96
2019,2,5,N8,macroalgae,4
2019,2,5,N8,coral,0
2019,2,5,N8,millepora,0
2019,2,5,N9,macroalgae,4
2019,2,5,N9,coral,0
2019,2,5,N9,millepora,0
2019,2,5,N9,sand,96
2019,2,5,N9,ctb,0
2019,2,5,S1,millepora,0
2019,2,5,S1,sand,56
2019,2,5,S1,coral,0
2019,2,5,S1,macroalgae,36
2019,2,5,S1,ctb,8
2019,2,5,S2,millepora,0
2019,2,5,S2,ctb,0
2019,2,5,S2,coral,0
2019,2,5,S2,macroalgae,36
2019,2,5,S2,sand,64
2019,2,5,S3,coral,0
2019,2,5,S3,macroalgae,0
2019,2,5,S3,millepora,0
2019,2,5,S3,sand,100
2019,2,5,S3,ctb,0
2019,2,5,S4,coral,0
2019,2,5,S4,sand,100
2019,2,5,S4,millepora,0
2019,2,5,S4,macroalgae,0
2019,2,5,S4,ctb,0
2019,2,5,S5,macroalgae,0
2019,2,5,S5,coral,0
2019,2,5,S5,sand,100
2019,2,5,S5,ctb,0
2019,2,5,S5,millepora,0
2019,2,5,W16,coral,0
2019,2,5,W16,ctb,64
2019,2,5,W16,millepora,0
2019,2,5,W16,sand,0
2019,2,5,W16,macroalgae,36
2019,2,5,W17,macroalgae,80
2019,2,5,W17,coral,0
2019,2,5,W17,millepora,0
2019,2,5,W17,sand,20
2019,2,5,W17,ctb,0
2019,2,5,W18,sand,96
2019,2,5,W18,ctb,0
2019,2,5,W18,coral,0
2019,2,5,W18,macroalgae,4
2019,2,5,W18,millepora,0
2019,2,5,W19,sand,100
2019,2,5,W19,macroalgae,0
2019,2,5,W19,coral,0
2019,2,5,W19,millepora,0
2019,2,5,W19,ctb,0
2019,2,5,W20,macroalgae,0
2019,2,5,W20,sand,20
2019,2,5,W20,ctb,80
2019,2,5,W20,coral,0
2019,2,5,W20,millepora,0
2019,3,1,E11,millepora,0
2019,3,1,E11,sand,0
2019,3,1,E11,macroalgae,4
2019,3,1,E11,coral,8
2019,3,1,E11,ctb,88
2019,3,1,E12,coral,0
2019,3,1,E12,millepora,0
2019,3,1,E12,sand,0
2019,3,1,E12,macroalgae,0
2019,3,1,E12,ctb,100
2019,3,1,E13,millepora,0
2019,3,1,E13,coral,0
2019,3,1,E13,sand,0
2019,3,1,E13,macroalgae,0
2019,3,1,E13,ctb,100
2019,3,1,E14,macroalgae,12
2019,3,1,E14,millepora,0
2019,3,1,E14,coral,16
2019,3,1,E14,ctb,72
2019,3,1,E14,sand,0
2019,3,1,E15,macroalgae,0
2019,3,1,E15,ctb,28
2019,3,1,E15,millepora,0
2019,3,1,E15,coral,12
2019,3,1,E15,sand,60
2019,3,1,N10,sand,76
2019,3,1,N10,millepora,0
2019,3,1,N10,coral,0
2019,3,1,N10,macroalgae,0
2019,3,1,N10,ctb,24
2019,3,1,N6,coral,12
2019,3,1,N6,millepora,0
2019,3,1,N6,ctb,68
2019,3,1,N6,macroalgae,20
2019,3,1,N6,sand,0
2019,3,1,N7,macroalgae,4
2019,3,1,N7,ctb,24
2019,3,1,N7,sand,40
2019,3,1,N7,coral,32
2019,3,1,N7,millepora,0
2019,3,1,N8,coral,28
2019,3,1,N8,macroalgae,12
2019,3,1,N8,millepora,0
2019,3,1,N8,ctb,44
2019,3,1,N8,sand,16
2019,3,1,N9,sand,72
2019,3,1,N9,coral,16
2019,3,1,N9,millepora,0
2019,3,1,N9,macroalgae,0
2019,3,1,N9,ctb,12
2019,3,1,S1,sand,8
2019,3,1,S1,macroalgae,4
2019,3,1,S1,millepora,0
2019,3,1,S1,ctb,48
2019,3,1,S1,coral,40
2019,3,1,S2,ctb,72
2019,3,1,S2,sand,24
2019,3,1,S2,macroalgae,0
2019,3,1,S2,millepora,0
2019,3,1,S2,coral,4
2019,3,1,S3,ctb,48
2019,3,1,S3,coral,0
2019,3,1,S3,millepora,0
2019,3,1,S3,macroalgae,0
2019,3,1,S3,sand,52
2019,3,1,S4,macroalgae,4
2019,3,1,S4,ctb,16
2019,3,1,S4,millepora,0
2019,3,1,S4,sand,80
2019,3,1,S4,coral,0
2019,3,1,S5,coral,0
2019,3,1,S5,ctb,32
2019,3,1,S5,macroalgae,0
2019,3,1,S5,millepora,0
2019,3,1,S5,sand,68
2019,3,1,W16,macroalgae,4
2019,3,1,W16,ctb,56
2019,3,1,W16,sand,0
2019,3,1,W16,millepora,0
2019,3,1,W16,coral,40
2019,3,1,W17,macroalgae,0
2019,3,1,W17,coral,0
2019,3,1,W17,sand,88
2019,3,1,W17,millepora,0
2019,3,1,W17,ctb,12
2019,3,1,W18,coral,8
2019,3,1,W18,millepora,0
2019,3,1,W18,macroalgae,0
2019,3,1,W18,ctb,0
2019,3,1,W18,sand,92
2019,3,1,W19,millepora,0
2019,3,1,W19,sand,76
2019,3,1,W19,coral,8
2019,3,1,W19,ctb,16
2019,3,1,W19,macroalgae,0
2019,3,1,W20,ctb,64
2019,3,1,W20,macroalgae,0
2019,3,1,W20,sand,32
2019,3,1,W20,millepora,0
2019,3,1,W20,coral,4
2019,3,2,E11,macroalgae,0
2019,3,2,E11,coral,0
2019,3,2,E11,ctb,96
2019,3,2,E11,sand,4
2019,3,2,E11,millepora,0
2019,3,2,E12,coral,0
2019,3,2,E12,sand,20
2019,3,2,E12,ctb,80
2019,3,2,E12,millepora,0
2019,3,2,E12,macroalgae,0
2019,3,2,E13,macroalgae,12
2019,3,2,E13,millepora,0
2019,3,2,E13,sand,72
2019,3,2,E13,coral,12
2019,3,2,E13,ctb,4
2019,3,2,E14,sand,8
2019,3,2,E14,macroalgae,32
2019,3,2,E14,millepora,0
2019,3,2,E14,ctb,60
2019,3,2,E14,coral,0
2019,3,2,E15,coral,4
2019,3,2,E15,sand,0
2019,3,2,E15,ctb,72
2019,3,2,E15,macroalgae,24
2019,3,2,E15,millepora,0
2019,3,2,N10,millepora,0
2019,3,2,N10,ctb,68
2019,3,2,N10,coral,0
2019,3,2,N10,macroalgae,20
2019,3,2,N10,sand,12
2019,3,2,N6,sand,4
2019,3,2,N6,ctb,92
2019,3,2,N6,coral,4
2019,3,2,N6,macroalgae,0
2019,3,2,N6,millepora,0
2019,3,2,N7,millepora,0
2019,3,2,N7,sand,0
2019,3,2,N7,coral,0
2019,3,2,N7,ctb,60
2019,3,2,N7,macroalgae,40
2019,3,2,N8,millepora,0
2019,3,2,N8,ctb,40
2019,3,2,N8,coral,0
2019,3,2,N8,macroalgae,60
2019,3,2,N8,sand,0
2019,3,2,N9,ctb,76
2019,3,2,N9,sand,0
2019,3,2,N9,millepora,0
2019,3,2,N9,coral,8
2019,3,2,N9,macroalgae,16
2019,3,2,S1,millepora,0
2019,3,2,S1,macroalgae,4
2019,3,2,S1,sand,4
2019,3,2,S1,coral,0
2019,3,2,S1,ctb,92
2019,3,2,S2,macroalgae,4
2019,3,2,S2,millepora,0
2019,3,2,S2,ctb,44
2019,3,2,S2,coral,0
2019,3,2,S2,sand,52
2019,3,2,S3,ctb,40
2019,3,2,S3,millepora,0
2019,3,2,S3,macroalgae,0
2019,3,2,S3,coral,4
2019,3,2,S3,sand,56
2019,3,2,S4,coral,0
2019,3,2,S4,millepora,0
2019,3,2,S4,sand,88
2019,3,2,S4,ctb,12
2019,3,2,S4,macroalgae,0
2019,3,2,S5,coral,0
2019,3,2,S5,ctb,8
2019,3,2,S5,millepora,0
2019,3,2,S5,sand,92
2019,3,2,S5,macroalgae,0
2019,3,2,W16,ctb,72
2019,3,2,W16,macroalgae,0
2019,3,2,W16,millepora,0
2019,3,2,W16,sand,0
2019,3,2,W16,coral,28
2019,3,2,W17,coral,44
2019,3,2,W17,ctb,40
2019,3,2,W17,macroalgae,0
2019,3,2,W17,millepora,0
2019,3,2,W17,sand,16
2019,3,2,W18,sand,36
2019,3,2,W18,ctb,60
2019,3,2,W18,coral,4
2019,3,2,W18,millepora,0
2019,3,2,W18,macroalgae,0
2019,3,2,W19,coral,12
2019,3,2,W19,sand,60
2019,3,2,W19,millepora,0
2019,3,2,W19,ctb,24
2019,3,2,W19,macroalgae,4
2019,3,2,W20,ctb,20
2019,3,2,W20,millepora,0
2019,3,2,W20,macroalgae,0
2019,3,2,W20,coral,0
2019,3,2,W20,sand,80
2019,3,3,E11,macroalgae,8
2019,3,3,E11,millepora,0
2019,3,3,E11,ctb,80
2019,3,3,E11,sand,8
2019,3,3,E11,coral,4
2019,3,3,E12,sand,16
2019,3,3,E12,macroalgae,28
2019,3,3,E12,millepora,0
2019,3,3,E12,coral,36
2019,3,3,E12,ctb,20
2019,3,3,E13,macroalgae,0
2019,3,3,E13,coral,0
2019,3,3,E13,ctb,32
2019,3,3,E13,millepora,0
2019,3,3,E13,sand,68
2019,3,3,E14,ctb,28
2019,3,3,E14,millepora,0
2019,3,3,E14,coral,40
2019,3,3,E14,macroalgae,0
2019,3,3,E14,sand,32
2019,3,3,E15,coral,48
2019,3,3,E15,millepora,0
2019,3,3,E15,sand,0
2019,3,3,E15,macroalgae,20
2019,3,3,E15,ctb,32
2019,3,3,N10,coral,0
2019,3,3,N10,macroalgae,0
2019,3,3,N10,ctb,88
2019,3,3,N10,sand,12
2019,3,3,N10,millepora,0
2019,3,3,N6,coral,4
2019,3,3,N6,ctb,68
2019,3,3,N6,sand,28
2019,3,3,N6,macroalgae,0
2019,3,3,N6,millepora,0
2019,3,3,N7,coral,0
2019,3,3,N7,sand,16
2019,3,3,N7,macroalgae,0
2019,3,3,N7,millepora,0
2019,3,3,N7,ctb,84
2019,3,3,N8,macroalgae,0
2019,3,3,N8,sand,48
2019,3,3,N8,ctb,52
2019,3,3,N8,millepora,0
2019,3,3,N8,coral,0
2019,3,3,N9,coral,12
2019,3,3,N9,millepora,0
2019,3,3,N9,sand,36
2019,3,3,N9,ctb,52
2019,3,3,N9,macroalgae,0
2019,3,3,S1,sand,0
2019,3,3,S1,coral,4
2019,3,3,S1,millepora,0
2019,3,3,S1,ctb,92
2019,3,3,S1,macroalgae,4
2019,3,3,S2,coral,8
2019,3,3,S2,millepora,0
2019,3,3,S2,sand,0
2019,3,3,S2,ctb,92
2019,3,3,S2,macroalgae,0
2019,3,3,S3,sand,32
2019,3,3,S3,ctb,64
2019,3,3,S3,millepora,0
2019,3,3,S3,macroalgae,0
2019,3,3,S3,coral,4
2019,3,3,S4,millepora,0
2019,3,3,S4,macroalgae,0
2019,3,3,S4,sand,16
2019,3,3,S4,coral,16
2019,3,3,S4,ctb,68
2019,3,3,S5,millepora,0
2019,3,3,S5,ctb,4
2019,3,3,S5,coral,96
2019,3,3,S5,macroalgae,0
2019,3,3,S5,sand,0
2019,3,3,W16,sand,8
2019,3,3,W16,macroalgae,12
2019,3,3,W16,millepora,0
2019,3,3,W16,coral,64
2019,3,3,W16,ctb,16
2019,3,3,W17,ctb,76
2019,3,3,W17,macroalgae,8
2019,3,3,W17,millepora,0
2019,3,3,W17,coral,16
2019,3,3,W17,sand,0
2019,3,3,W18,macroalgae,0
2019,3,3,W18,sand,0
2019,3,3,W18,millepora,0
2019,3,3,W18,ctb,72
2019,3,3,W18,coral,28
2019,3,3,W19,millepora,0
2019,3,3,W19,coral,16
2019,3,3,W19,ctb,72
2019,3,3,W19,sand,0
2019,3,3,W19,macroalgae,12
2019,3,3,W20,ctb,56
2019,3,3,W20,coral,16
2019,3,3,W20,macroalgae,12
2019,3,3,W20,sand,16
2019,3,3,W20,millepora,0
2019,3,4,E11,coral,4
2019,3,4,E11,sand,0
2019,3,4,E11,ctb,96
2019,3,4,E11,millepora,0
2019,3,4,E11,macroalgae,0
2019,3,4,E12,sand,0
2019,3,4,E12,millepora,0
2019,3,4,E12,macroalgae,0
2019,3,4,E12,coral,4
2019,3,4,E12,ctb,96
2019,3,4,E13,sand,40
2019,3,4,E13,macroalgae,0
2019,3,4,E13,ctb,56
2019,3,4,E13,coral,4
2019,3,4,E13,millepora,0
2019,3,4,E14,ctb,16
2019,3,4,E14,macroalgae,4
2019,3,4,E14,millepora,0
2019,3,4,E14,sand,80
2019,3,4,E14,coral,0
2019,3,4,E15,macroalgae,28
2019,3,4,E15,millepora,0
2019,3,4,E15,sand,0
2019,3,4,E15,ctb,52
2019,3,4,E15,coral,20
2019,3,4,N10,sand,80
2019,3,4,N10,ctb,20
2019,3,4,N10,coral,0
2019,3,4,N10,macroalgae,0
2019,3,4,N10,millepora,0
2019,3,4,N6,sand,0
2019,3,4,N6,ctb,100
2019,3,4,N6,millepora,0
2019,3,4,N6,coral,0
2019,3,4,N6,macroalgae,0
2019,3,4,N7,sand,0
2019,3,4,N7,macroalgae,0
2019,3,4,N7,ctb,92
2019,3,4,N7,millepora,0
2019,3,4,N7,coral,8
2019,3,4,N8,sand,32
2019,3,4,N8,macroalgae,0
2019,3,4,N8,coral,36
2019,3,4,N8,ctb,32
2019,3,4,N8,millepora,0
2019,3,4,N9,ctb,16
2019,3,4,N9,sand,80
2019,3,4,N9,macroalgae,0
2019,3,4,N9,millepora,0
2019,3,4,N9,coral,4
2019,3,4,S1,millepora,0
2019,3,4,S1,macroalgae,0
2019,3,4,S1,sand,4
2019,3,4,S1,ctb,80
2019,3,4,S1,coral,16
2019,3,4,S2,sand,12
2019,3,4,S2,ctb,52
2019,3,4,S2,millepora,0
2019,3,4,S2,coral,20
2019,3,4,S2,macroalgae,16
2019,3,4,S3,ctb,44
2019,3,4,S3,millepora,0
2019,3,4,S3,coral,4
2019,3,4,S3,sand,52
2019,3,4,S3,macroalgae,0
2019,3,4,S4,macroalgae,0
2019,3,4,S4,millepora,0
2019,3,4,S4,sand,60
2019,3,4,S4,ctb,16
2019,3,4,S4,coral,24
2019,3,4,S5,coral,0
2019,3,4,S5,ctb,24
2019,3,4,S5,millepora,0
2019,3,4,S5,macroalgae,0
2019,3,4,S5,sand,76
2019,3,4,W16,sand,16
2019,3,4,W16,ctb,80
2019,3,4,W16,coral,0
2019,3,4,W16,millepora,0
2019,3,4,W16,macroalgae,4
2019,3,4,W17,sand,24
2019,3,4,W17,coral,0
2019,3,4,W17,macroalgae,4
2019,3,4,W17,ctb,72
2019,3,4,W17,millepora,0
2019,3,4,W18,sand,4
2019,3,4,W18,millepora,0
2019,3,4,W18,macroalgae,12
2019,3,4,W18,ctb,76
2019,3,4,W18,coral,8
2019,3,4,W19,macroalgae,0
2019,3,4,W19,millepora,0
2019,3,4,W19,sand,32
2019,3,4,W19,coral,0
2019,3,4,W19,ctb,68
2019,3,5,E11,macroalgae,16
2019,3,5,E11,millepora,0
2019,3,5,E11,coral,12
2019,3,5,E11,sand,0
2019,3,5,E11,ctb,72
2019,3,5,E12,ctb,76
2019,3,5,E12,coral,12
2019,3,5,E12,macroalgae,12
2019,3,5,E12,sand,0
2019,3,5,E12,millepora,0
2019,3,5,E13,macroalgae,4
2019,3,5,E13,ctb,80
2019,3,5,E13,sand,8
2019,3,5,E13,coral,8
2019,3,5,E13,millepora,0
2019,3,5,E14,macroalgae,32
2019,3,5,E14,coral,0
2019,3,5,E14,millepora,0
2019,3,5,E14,sand,0
2019,3,5,E14,ctb,68
2019,3,5,E15,millepora,0
2019,3,5,E15,coral,0
2019,3,5,E15,ctb,44
2019,3,5,E15,macroalgae,16
2019,3,5,E15,sand,40
2019,3,5,N10,ctb,24
2019,3,5,N10,sand,76
2019,3,5,N10,macroalgae,0
2019,3,5,N10,millepora,0
2019,3,5,N10,coral,0
2019,3,5,N6,ctb,92
2019,3,5,N6,sand,4
2019,3,5,N6,coral,4
2019,3,5,N6,macroalgae,0
2019,3,5,N6,millepora,0
2019,3,5,N7,millepora,0
2019,3,5,N7,ctb,84
2019,3,5,N7,sand,0
2019,3,5,N7,coral,12
2019,3,5,N7,macroalgae,4
2019,3,5,N8,sand,8
2019,3,5,N8,ctb,68
2019,3,5,N8,millepora,0
2019,3,5,N8,macroalgae,0
2019,3,5,N8,coral,24
2019,3,5,N9,macroalgae,0
2019,3,5,N9,millepora,0
2019,3,5,N9,sand,72
2019,3,5,N9,ctb,28
2019,3,5,N9,coral,0
2019,3,5,S1,ctb,44
2019,3,5,S1,coral,16
2019,3,5,S1,sand,40
2019,3,5,S1,macroalgae,0
2019,3,5,S1,millepora,0
2019,3,5,S2,sand,0
2019,3,5,S2,coral,0
2019,3,5,S2,macroalgae,4
2019,3,5,S2,millepora,0
2019,3,5,S2,ctb,96
2019,3,5,S3,sand,4
2019,3,5,S3,macroalgae,0
2019,3,5,S3,millepora,0
2019,3,5,S3,coral,40
2019,3,5,S3,ctb,56
2019,3,5,S4,ctb,48
2019,3,5,S4,coral,20
2019,3,5,S4,macroalgae,4
2019,3,5,S4,sand,28
2019,3,5,S4,millepora,0
2019,3,5,S5,millepora,0
2019,3,5,S5,macroalgae,0
2019,3,5,S5,ctb,0
2019,3,5,S5,coral,0
2019,3,5,S5,sand,100
2019,3,5,W16,macroalgae,0
2019,3,5,W16,coral,80
2019,3,5,W16,millepora,0
2019,3,5,W16,ctb,20
2019,3,5,W16,sand,0
2019,3,5,W17,ctb,80
2019,3,5,W17,sand,4
2019,3,5,W17,coral,16
2019,3,5,W17,macroalgae,0
2019,3,5,W17,millepora,0
2019,3,5,W18,ctb,68
2019,3,5,W18,millepora,0
2019,3,5,W18,coral,16
2019,3,5,W18,sand,16
2019,3,5,W18,macroalgae,0
2019,3,5,W19,coral,16
2019,3,5,W19,millepora,0
2019,3,5,W19,macroalgae,0
2019,3,5,W19,ctb,20
2019,3,5,W19,sand,64
2019,3,5,W20,coral,16
2019,3,5,W20,sand,12
2019,3,5,W20,macroalgae,8
2019,3,5,W20,ctb,64
2019,3,5,W20,millepora,0
2019,4,1,E11,millepora,0
2019,4,1,E11,ctb,40
2019,4,1,E11,coral,20
2019,4,1,E11,sand,0
2019,4,1,E11,macroalgae,40
2019,4,1,E12,sand,12
2019,4,1,E12,millepora,0
2019,4,1,E12,ctb,40
2019,4,1,E12,coral,28
2019,4,1,E12,macroalgae,20
2019,4,1,E13,coral,16
2019,4,1,E13,ctb,64
2019,4,1,E13,millepora,0
2019,4,1,E13,sand,4
2019,4,1,E13,macroalgae,16
2019,4,1,E14,ctb,48
2019,4,1,E14,millepora,0
2019,4,1,E14,coral,32
2019,4,1,E14,sand,20
2019,4,1,E14,macroalgae,0
2019,4,1,E15,coral,40
2019,4,1,E15,millepora,0
2019,4,1,E15,macroalgae,20
2019,4,1,E15,sand,20
2019,4,1,E15,ctb,20
2019,4,1,N10,ctb,16
2019,4,1,N10,macroalgae,0
2019,4,1,N10,sand,84
2019,4,1,N10,millepora,0
2019,4,1,N10,coral,0
2019,4,1,N6,sand,0
2019,4,1,N6,millepora,0
2019,4,1,N6,macroalgae,12
2019,4,1,N6,ctb,28
2019,4,1,N6,coral,60
2019,4,1,N7,ctb,24
2019,4,1,N7,sand,8
2019,4,1,N7,coral,40
2019,4,1,N7,millepora,0
2019,4,1,N7,macroalgae,28
2019,4,1,N8,coral,8
2019,4,1,N8,ctb,12
2019,4,1,N8,macroalgae,0
2019,4,1,N8,millepora,0
2019,4,1,N8,sand,80
2019,4,1,N9,coral,0
2019,4,1,N9,millepora,0
2019,4,1,N9,macroalgae,0
2019,4,1,N9,sand,92
2019,4,1,N9,ctb,8
2019,4,1,S1,coral,52
2019,4,1,S1,macroalgae,16
2019,4,1,S1,millepora,0
2019,4,1,S1,sand,24
2019,4,1,S1,ctb,8
2019,4,1,S2,ctb,72
2019,4,1,S2,coral,28
2019,4,1,S2,macroalgae,0
2019,4,1,S2,millepora,0
2019,4,1,S2,sand,0
2019,4,1,S3,sand,0
2019,4,1,S3,macroalgae,12
2019,4,1,S3,ctb,60
2019,4,1,S3,coral,28
2019,4,1,S3,millepora,0
2019,4,1,S4,macroalgae,0
2019,4,1,S4,sand,0
2019,4,1,S4,ctb,76
2019,4,1,S4,coral,24
2019,4,1,S4,millepora,0
2019,4,1,S5,millepora,0
2019,4,1,S5,macroalgae,16
2019,4,1,S5,sand,12
2019,4,1,S5,coral,52
2019,4,1,S5,ctb,20
2019,4,1,W16,macroalgae,28
2019,4,1,W16,coral,44
2019,4,1,W16,millepora,0
2019,4,1,W16,sand,4
2019,4,1,W16,ctb,24
2019,4,1,W17,macroalgae,12
2019,4,1,W17,sand,16
2019,4,1,W17,coral,24
2019,4,1,W17,ctb,48
2019,4,1,W17,millepora,0
2019,4,1,W18,coral,20
2019,4,1,W18,millepora,0
2019,4,1,W18,sand,40
2019,4,1,W18,macroalgae,12
2019,4,1,W18,ctb,28
2019,4,1,W19,macroalgae,0
2019,4,1,W19,ctb,20
2019,4,1,W19,coral,24
2019,4,1,W19,millepora,0
2019,4,1,W19,sand,56
2019,4,1,W20,macroalgae,20
2019,4,1,W20,millepora,0
2019,4,1,W20,ctb,36
2019,4,1,W20,coral,20
2019,4,1,W20,sand,24
2019,4,2,E11,millepora,0
2019,4,2,E11,sand,0
2019,4,2,E11,coral,28
2019,4,2,E11,macroalgae,24
2019,4,2,E11,ctb,48
2019,4,2,E12,macroalgae,16
2019,4,2,E12,coral,28
2019,4,2,E12,ctb,48
2019,4,2,E12,millepora,0
2019,4,2,E12,sand,8
2019,4,2,E13,sand,4
2019,4,2,E13,macroalgae,0
2019,4,2,E13,ctb,72
2019,4,2,E13,coral,24
2019,4,2,E13,millepora,0
2019,4,2,E14,sand,52
2019,4,2,E14,coral,32
2019,4,2,E14,millepora,0
2019,4,2,E14,macroalgae,4
2019,4,2,E14,ctb,12
2019,4,2,E15,macroalgae,0
2019,4,2,E15,sand,20
2019,4,2,E15,ctb,40
2019,4,2,E15,millepora,0
2019,4,2,E15,coral,40
2019,4,2,N10,macroalgae,0
2019,4,2,N10,sand,32
2019,4,2,N10,millepora,0
2019,4,2,N10,coral,56
2019,4,2,N10,ctb,12
2019,4,2,N6,ctb,36
2019,4,2,N6,millepora,0
2019,4,2,N6,coral,44
2019,4,2,N6,macroalgae,20
2019,4,2,N6,sand,0
2019,4,2,N7,macroalgae,16
2019,4,2,N7,ctb,8
2019,4,2,N7,coral,76
2019,4,2,N7,sand,0
2019,4,2,N7,millepora,0
2019,4,2,N8,macroalgae,4
2019,4,2,N8,ctb,68
2019,4,2,N8,millepora,0
2019,4,2,N8,sand,0
2019,4,2,N8,coral,28
2019,4,2,N9,sand,0
2019,4,2,N9,macroalgae,8
2019,4,2,N9,coral,48
2019,4,2,N9,ctb,44
2019,4,2,N9,millepora,0
2019,4,2,S1,millepora,0
2019,4,2,S1,coral,32
2019,4,2,S1,macroalgae,16
2019,4,2,S1,ctb,52
2019,4,2,S1,sand,0
2019,4,2,S2,ctb,40
2019,4,2,S2,sand,16
2019,4,2,S2,macroalgae,24
2019,4,2,S2,millepora,0
2019,4,2,S2,coral,20
2019,4,2,S3,millepora,0
2019,4,2,S3,coral,4
2019,4,2,S3,ctb,24
2019,4,2,S3,macroalgae,0
2019,4,2,S3,sand,72
2019,4,2,S4,ctb,40
2019,4,2,S4,millepora,0
2019,4,2,S4,sand,36
2019,4,2,S4,coral,24
2019,4,2,S4,macroalgae,0
2019,4,2,S5,macroalgae,0
2019,4,2,S5,ctb,48
2019,4,2,S5,millepora,0
2019,4,2,S5,sand,32
2019,4,2,S5,coral,20
2019,4,2,W16,macroalgae,0
2019,4,2,W16,ctb,60
2019,4,2,W16,sand,0
2019,4,2,W16,millepora,0
2019,4,2,W16,coral,40
2019,4,2,W17,coral,40
2019,4,2,W17,sand,48
2019,4,2,W17,ctb,8
2019,4,2,W17,millepora,0
2019,4,2,W17,macroalgae,4
2019,4,2,W18,sand,36
2019,4,2,W18,millepora,0
2019,4,2,W18,macroalgae,4
2019,4,2,W18,ctb,24
2019,4,2,W18,coral,36
2019,4,2,W19,millepora,0
2019,4,2,W19,coral,48
2019,4,2,W19,macroalgae,4
2019,4,2,W19,ctb,48
2019,4,2,W19,sand,0
2019,4,2,W20,ctb,60
2019,4,2,W20,coral,40
2019,4,2,W20,macroalgae,0
2019,4,2,W20,sand,0
2019,4,2,W20,millepora,0
2019,4,3,E11,ctb,12
2019,4,3,E11,millepora,0
2019,4,3,E11,coral,76
2019,4,3,E11,macroalgae,12
2019,4,3,E11,sand,0
2019,4,3,E12,macroalgae,24
2019,4,3,E12,sand,0
2019,4,3,E12,millepora,0
2019,4,3,E12,ctb,32
2019,4,3,E12,coral,44
2019,4,3,E13,coral,20
2019,4,3,E13,sand,28
2019,4,3,E13,macroalgae,20
2019,4,3,E13,millepora,0
2019,4,3,E13,ctb,32
2019,4,3,E14,coral,16
2019,4,3,E14,ctb,32
2019,4,3,E14,sand,52
2019,4,3,E14,millepora,0
2019,4,3,E14,macroalgae,0
2019,4,3,E15,ctb,28
2019,4,3,E15,macroalgae,0
2019,4,3,E15,sand,0
2019,4,3,E15,coral,72
2019,4,3,E15,millepora,0
2019,4,3,N10,ctb,28
2019,4,3,N10,coral,40
2019,4,3,N10,millepora,0
2019,4,3,N10,sand,28
2019,4,3,N10,macroalgae,4
2019,4,3,N6,coral,84
2019,4,3,N6,ctb,4
2019,4,3,N6,macroalgae,4
2019,4,3,N6,millepora,0
2019,4,3,N6,sand,8
2019,4,3,N7,ctb,36
2019,4,3,N7,sand,20
2019,4,3,N7,macroalgae,0
2019,4,3,N7,millepora,0
2019,4,3,N7,coral,44
2019,4,3,N8,ctb,28
2019,4,3,N8,coral,36
2019,4,3,N8,millepora,0
2019,4,3,N8,macroalgae,0
2019,4,3,N8,sand,36
2019,4,3,N9,millepora,0
2019,4,3,N9,coral,40
2019,4,3,N9,ctb,12
2019,4,3,N9,sand,44
2019,4,3,N9,macroalgae,4
2019,4,3,S1,coral,8
2019,4,3,S1,sand,16
2019,4,3,S1,macroalgae,32
2019,4,3,S1,millepora,0
2019,4,3,S1,ctb,44
2019,4,3,S2,ctb,40
2019,4,3,S2,millepora,0
2019,4,3,S2,macroalgae,20
2019,4,3,S2,coral,28
2019,4,3,S2,sand,12
